date,meta,aapl,amzn,nflx,goog
2019-04-09,177.5800018310550,49.875,91.79199981689450,364.7099914550780,59.86249923706060
2019-04-10,177.82000732421900,50.154998779296900,92.36650085449220,363.9200134277340,60.108001708984400
2019-04-11,177.50999450683600,49.73749923706060,92.20349884033200,367.6499938964840,60.23099899291990
2019-04-12,179.10000610351600,49.717498779296900,92.15299987792970,351.1400146484380,60.89350128173830
2019-04-15,179.64999389648400,49.807498931884800,92.24349975585940,348.8699951171880,61.05500030517580
2019-04-16,178.8699951171880,49.8125,93.1520004272461,359.4599914550780,61.35649871826170
2019-04-17,178.77999877929700,50.782501220703100,93.24099731445310,354.739990234375,61.81700134277340
2019-04-18,178.27999877929700,50.96500015258790,93.08450317382810,360.3500061035160,61.81850051879880
2019-04-22,181.44000244140600,51.13249969482420,94.3655014038086,377.3399963378910,62.44200134277340
2019-04-23,183.77999877929700,51.869998931884800,96.1884994506836,381.8900146484380,63.227500915527300
2019-04-24,182.5800018310550,51.790000915527300,95.0875015258789,374.2300109863280,62.79999923706060
2019-04-25,193.25999450683600,51.31999969482420,95.11250305175780,368.3299865722660,63.17250061035160
2019-04-26,191.49000549316400,51.07500076293950,97.53150177001950,374.8500061035160,63.60900115966800
2019-04-29,194.77999877929700,51.15250015258790,96.92150115966800,371.8299865722660,64.37899780273440
2019-04-30,193.39999389648400,50.16749954223630,96.32599639892580,370.5400085449220,59.42399978637700
2019-05-01,193.02999877929700,52.630001068115200,95.57599639892580,378.80999755859400,58.40399932861330
2019-05-02,192.52999877929700,52.287498474121100,95.04100036621090,379.05999755859400,58.13050079345700
2019-05-03,195.47000122070300,52.9375,98.12300109863280,385.0299987792970,59.27000045776370
2019-05-06,193.8800048828130,52.119998931884800,97.52749633789060,378.6700134277340,59.46950149536130
2019-05-07,189.77000427246100,50.71500015258790,96.05000305175780,370.4599914550780,58.70500183105470
2019-05-08,189.5399932861330,50.724998474121100,95.88849639892580,364.3699951171880,58.313499450683600
2019-05-09,188.64999389648400,50.18000030517580,94.99349975585940,362.75,58.11899948120120
2019-05-10,188.33999633789100,49.29499816894530,94.4990005493164,361.0400085449220,58.2135009765625
2019-05-13,181.5399932861330,46.43000030517580,91.13400268554690,345.260009765625,56.60150146484380
2019-05-14,180.72999572753900,47.165000915527300,92.00599670410160,345.6099853515630,56.02199935913090
2019-05-15,186.27000427246100,47.72999954223630,93.55750274658200,354.989990234375,58.21049880981450
2019-05-16,186.99000549316400,47.52000045776370,95.37850189208980,359.30999755859400,58.94900131225590
2019-05-17,185.3000030517580,47.25,93.44999694824220,354.45001220703100,58.1150016784668
2019-05-20,182.72000122070300,45.772499084472700,92.94850158691410,348.1099853515630,56.942501068115200
2019-05-21,184.82000732421900,46.650001525878900,92.8759994506836,354.2699890136720,57.48149871826170
2019-05-22,185.32000732421900,45.69499969482420,92.98400115966800,359.7300109863280,57.57099914550780
2019-05-23,180.8699951171880,44.915000915527300,90.77400207519530,352.2099914550780,57.03850173950200
2019-05-24,181.05999755859400,44.74250030517580,91.16400146484380,354.3900146484380,56.673500061035200
2019-05-28,184.30999755859400,44.557498931884800,91.82150268554690,355.05999755859400,56.70750045776370
2019-05-29,182.19000244140600,44.345001220703100,90.95950317382810,349.19000244140600,55.823001861572300
2019-05-30,183.00999450683600,44.57500076293950,90.81600189208980,351.8500061035160,55.897499084472700
2019-05-31,177.47000122070300,43.76750183105470,88.75350189208980,343.2799987792970,55.18149948120120
2019-06-03,164.14999389648400,43.32500076293950,84.6344985961914,336.6300048828130,51.811500549316400
2019-06-04,167.5,44.90999984741210,86.47799682617190,353.3999938964840,52.65250015258790
2019-06-05,168.1699981689450,45.6349983215332,86.92500305175780,355.7300109863280,52.111000061035200
2019-06-06,168.3300018310550,46.30500030517580,87.71800231933590,357.1300048828130,52.21699905395510
2019-06-07,173.35000610351600,47.537498474121100,90.20149993896480,360.8699951171880,53.301998138427700
2019-06-10,174.82000732421900,48.14500045776370,93.03150177001950,352.010009765625,54.01900100708010
2019-06-11,178.10000610351600,48.70249938964840,93.18499755859380,351.2699890136720,53.93600082397460
2019-06-12,175.0399932861330,48.54750061035160,92.76599884033200,345.55999755859400,53.85150146484380
2019-06-13,177.47000122070300,48.537498474121100,93.51499938964840,343.42999267578100,54.438499450683600
2019-06-14,181.3300018310550,48.185001373291000,93.4834976196289,339.7300109863280,54.26750183105470
2019-06-17,189.00999450683600,48.47249984741210,94.30149841308590,350.6199951171880,54.625
2019-06-18,188.47000122070300,49.61249923706060,95.06849670410160,357.1199951171880,55.18000030517580
2019-06-19,187.47999572753900,49.467498779296900,95.43949890136720,363.5199890136720,55.11650085449220
2019-06-20,189.52999877929700,49.8650016784668,95.90950012207030,365.2099914550780,55.57099914550780
2019-06-21,191.13999938964800,49.69499969482420,95.56500244140630,369.2099914550780,56.09400177001950
2019-06-24,192.60000610351600,49.64500045776370,95.69499969482420,371.0400085449220,55.7760009765625
2019-06-25,188.83999633789100,48.89250183105470,93.91349792480470,360.29998779296900,54.317501068115200
2019-06-26,187.66000366210900,49.95000076293950,94.8915023803711,362.20001220703100,53.9900016784668
2019-06-27,189.5,49.935001373291000,95.21399688720700,370.0199890136720,53.800498962402300
2019-06-28,193.0,49.47999954223630,94.68150329589840,367.32000732421900,54.045501708984400
2019-07-01,193.0,50.38750076293950,96.1094970703125,374.6000061035160,54.897499084472700
2019-07-02,195.0,50.682498931884800,96.71549987792970,375.42999267578100,55.5625
2019-07-03,197.1999969482420,51.102500915527300,96.94999694824220,381.7200012207030,56.07899856567380
2019-07-05,196.39999389648400,51.057498931884800,97.14550018310550,380.54998779296900,56.579498291015600
2019-07-08,195.75999450683600,50.005001068115200,97.61599731445310,376.1600036621090,55.817501068115200
2019-07-09,199.2100067138670,50.310001373291000,99.41500091552730,379.92999267578100,56.24150085449220
2019-07-10,202.72999572753900,50.807498931884800,100.87049865722700,381.0,57.02399826049810
2019-07-11,201.22999572753900,50.4375,100.05349731445300,379.5,57.21049880981450
2019-07-12,204.8699951171880,50.82500076293950,100.55000305175800,373.25,57.244998931884800
2019-07-15,203.91000366210900,51.3025016784668,101.04949951171900,366.6000061035160,57.516998291015600
2019-07-16,203.83999633789100,51.125,100.49500274658200,365.989990234375,57.67900085449220
2019-07-17,201.8000030517580,50.837501525878900,99.60150146484380,362.44000244140600,57.317501068115200
2019-07-18,200.77999877929700,51.415000915527300,98.8949966430664,325.2099914550780,57.31650161743160
2019-07-19,198.36000061035200,50.647499084472700,98.22599792480470,315.1000061035160,56.505001068115200
2019-07-22,202.32000732421900,51.80500030517580,99.28150177001950,310.6199951171880,56.903499603271500
2019-07-23,202.36000061035200,52.209999084472700,99.72450256347660,307.29998779296900,57.31050109863280
2019-07-24,204.66000366210900,52.16749954223630,100.04049682617200,317.94000244140600,56.890499114990200
2019-07-25,200.7100067138670,51.755001068115200,98.69100189208980,326.4599914550780,56.60599899291990
2019-07-26,199.75,51.935001373291000,97.15249633789060,335.7799987792970,62.52050018310550
2019-07-29,195.94000244140600,52.41999816894530,95.62249755859380,332.70001220703100,61.97050094604490
2019-07-30,197.0399932861330,52.19499969482420,94.92649841308590,325.92999267578100,61.25699996948240
2019-07-31,194.22999572753900,53.2599983215332,93.33899688720700,322.989990234375,60.83399963378910
2019-08-01,192.72999572753900,52.10749816894530,92.76599884033200,319.5,60.45050048828130
2019-08-02,189.02000427246100,51.005001068115200,91.16200256347660,318.8299865722660,59.699501037597700
2019-08-05,181.72999572753900,48.334999084472700,88.25650024414060,307.6300048828130,57.61600112915040
2019-08-06,184.50999450683600,49.25,89.3915023803711,310.1000061035160,58.497501373291000
2019-08-07,185.14999389648400,49.7599983215332,89.66999816894530,304.2900085449220,58.699501037597700
2019-08-08,190.16000366210900,50.85749816894530,91.64450073242190,315.8999938964840,60.2400016784668
2019-08-09,187.85000610351600,50.247501373291000,90.37899780273440,308.92999267578100,59.4005012512207
2019-08-12,185.3699951171880,50.119998931884800,89.24600219726560,310.8299865722660,58.73550033569340
2019-08-13,188.4499969482420,52.24250030517580,91.21700286865230,312.2799987792970,59.86349868774410
2019-08-14,179.7100067138670,50.6875,88.14800262451170,299.1099853515630,58.214500427246100
2019-08-15,182.58999633789100,50.435001373291000,88.80599975585940,295.760009765625,58.362998962402300
2019-08-16,183.6999969482420,51.625,89.62850189208980,302.79998779296900,58.880001068115200
2019-08-19,186.1699981689450,52.587501525878900,90.80599975585940,309.3800048828130,59.92250061035160
2019-08-20,183.80999755859400,52.59000015258790,90.06900024414060,298.989990234375,59.134498596191400
2019-08-21,183.5500030517580,53.15999984741210,91.177001953125,297.80999755859400,59.5625
2019-08-22,182.0399932861330,53.1150016784668,90.23300170898440,296.92999267578100,59.47650146484380
2019-08-23,177.75,50.65999984741210,87.48100280761720,291.44000244140600,57.56449890136720
2019-08-26,180.36000061035200,51.622501373291000,88.44349670410160,294.9800109863280,58.44449996948240
2019-08-27,181.3000030517580,51.040000915527300,88.09149932861330,291.0299987792970,58.391998291015600
2019-08-28,181.75999450683600,51.38249969482420,88.2125015258789,291.7699890136720,58.55099868774410
2019-08-29,185.57000732421900,52.252498626709000,89.31999969482420,296.7799987792970,59.64250183105470
2019-08-30,185.6699981689450,52.185001373291000,88.81449890136720,293.75,59.404998779296900
2019-09-03,182.38999938964800,51.42499923706060,89.49199676513670,289.2900085449220,58.419498443603500
2019-09-04,187.13999938964800,52.29750061035160,90.03099822998050,291.5199890136720,59.070499420166000
2019-09-05,190.89999389648400,53.31999969482420,92.03600311279300,293.25,60.569000244140600
2019-09-06,187.49000549316400,53.314998626709000,91.67549896240230,290.1700134277340,60.246498107910200
2019-09-09,188.75999450683600,53.54249954223630,91.56749725341800,294.3399963378910,60.22050094604490
2019-09-10,186.1699981689450,54.17499923706060,91.02749633789060,287.989990234375,60.29999923706060
2019-09-11,188.49000549316400,55.897499084472700,91.14949798583980,288.2699890136720,61.00849914550780
2019-09-12,187.47000122070300,55.772499084472700,92.17749786376950,288.8599853515630,61.712501525878900
2019-09-13,187.19000244140600,54.6875,91.96700286865230,294.1499938964840,61.97800064086910
2019-09-16,186.22000122070300,54.974998474121100,90.39199829101560,294.2900085449220,61.564998626709000
2019-09-17,188.0800018310550,55.17499923706060,91.12750244140630,298.6000061035160,61.45750045776370
2019-09-18,188.13999938964800,55.692501068115200,90.87300109863280,291.55999755859400,61.62049865722660
2019-09-19,190.13999938964800,55.2400016784668,91.07499694824220,286.6000061035160,61.93550109863280
2019-09-20,189.92999267578100,54.432498931884800,89.70800018310550,270.75,61.496498107910200
2019-09-23,186.82000732421900,54.68000030517580,89.26499938964840,265.9200134277340,61.701499938964800
2019-09-24,181.27999877929700,54.41999816894530,87.08049774169920,254.58999633789100,60.9379997253418
2019-09-25,182.8000030517580,55.25749969482420,88.41649627685550,264.75,62.32600021362310
2019-09-26,180.11000061035200,54.97249984741210,86.99199676513670,263.30999755859400,62.06949996948240
2019-09-27,177.10000610351600,54.70500183105470,86.27249908447270,263.0799865722660,61.25450134277340
2019-09-30,178.0800018310550,55.99250030517580,86.79550170898440,267.6199951171880,60.95000076293950
2019-10-01,175.80999755859400,56.147499084472700,86.78250122070310,269.5799865722660,60.255001068115200
2019-10-02,174.60000610351600,54.7400016784668,85.6614990234375,268.0299987792970,58.83150100708010
2019-10-03,179.3800048828130,55.20500183105470,86.22100067138670,268.1499938964840,59.39149856567380
2019-10-04,180.4499969482420,56.752498626709000,86.98249816894530,272.7900085449220,60.45000076293950
2019-10-07,179.67999267578100,56.76499938964840,86.63300323486330,274.4599914550780,60.38399887084960
2019-10-08,177.75,56.099998474121100,85.27549743652340,270.7200012207030,59.45650100708010
2019-10-09,179.85000610351600,56.75749969482420,86.09950256347660,267.5299987792970,60.115501403808600
2019-10-10,180.02999877929700,57.522499084472700,86.01300048828130,280.4800109863280,60.43349838256840
2019-10-11,184.19000244140600,59.0525016784668,86.59600067138670,282.92999267578100,60.772499084472700
2019-10-14,183.27999877929700,58.967498779296900,86.82150268554690,285.5299987792970,60.856998443603500
2019-10-15,188.88999938964800,58.83000183105470,88.36900329589840,284.25,62.1505012512207
2019-10-16,189.5500030517580,58.592498779296900,88.87149810791020,286.2799987792970,62.18199920654300
2019-10-17,190.38999938964800,58.81999969482420,89.3740005493164,293.3500061035160,62.653499603271500
2019-10-18,185.85000610351600,59.102500915527300,87.87550354003910,275.29998779296900,62.27450180053710
2019-10-21,189.75999450683600,60.127498626709000,89.28299713134770,278.04998779296900,62.307498931884800
2019-10-22,182.33999633789100,59.9900016784668,88.2864990234375,266.69000244140600,62.13999938964840
2019-10-23,186.14999389648400,60.79499816894530,88.1084976196289,271.2699890136720,62.95650100708010
2019-10-24,186.3800048828130,60.89500045776370,89.03900146484380,271.5,63.04949951171880
2019-10-25,187.88999938964800,61.64500045776370,88.06649780273440,276.82000732421900,63.256500244140600
2019-10-28,189.39999389648400,62.26250076293950,88.85399627685550,281.8599853515630,64.5
2019-10-29,189.30999755859400,60.8224983215332,88.135498046875,281.2099914550780,63.13100051879880
2019-10-30,188.25,60.814998626709000,88.99949645996090,291.45001220703100,63.06449890136720
2019-10-31,191.64999389648400,62.189998626709000,88.83300018310550,287.4100036621090,63.00550079345700
2019-11-01,193.6199951171880,63.95500183105470,89.5719985961914,286.80999755859400,63.6870002746582
2019-11-04,194.72000122070300,64.375,90.23300170898440,292.8599853515630,64.56849670410160
2019-11-05,194.32000732421900,64.28250122070310,90.08550262451170,288.0299987792970,64.60150146484380
2019-11-06,191.5500030517580,64.30999755859380,89.78849792480470,288.5899963378910,64.58999633789060
2019-11-07,190.4199981689450,64.85749816894530,89.41000366210940,289.57000732421900,65.44300079345700
2019-11-08,190.83999633789100,65.03500366210940,89.29399871826170,291.57000732421900,65.56849670410160
2019-11-11,189.61000061035200,65.55000305175780,88.5824966430664,294.17999267578100,64.95950317382810
2019-11-12,194.47000122070300,65.48999786376950,88.9000015258789,292.010009765625,64.94000244140630
2019-11-13,193.19000244140600,66.11750030517580,87.65550231933590,283.1099853515630,64.9000015258789
2019-11-14,193.14999389648400,65.66000366210940,87.7300033569336,289.6199951171880,65.572998046875
2019-11-15,195.10000610351600,66.44000244140630,86.97450256347660,295.0299987792970,66.74349975585940
2019-11-18,197.39999389648400,66.7750015258789,87.62650299072270,302.57000732421900,66.03500366210940
2019-11-19,199.32000732421900,66.57250213623050,87.6395034790039,302.6000061035160,65.77300262451170
2019-11-20,197.50999450683600,65.79750061035160,87.27649688720700,305.1600036621090,65.15249633789060
2019-11-21,197.92999267578100,65.50250244140630,86.7354965209961,311.69000244140600,65.06749725341800
2019-11-22,198.82000732421900,65.44499969482420,87.28600311279300,310.4800109863280,64.76699829101560
2019-11-25,199.7899932861330,66.59249877929690,88.69200134277340,315.54998779296900,65.33450317382810
2019-11-26,198.97000122070300,66.07250213623050,89.84700012207030,312.489990234375,65.67749786376950
2019-11-27,202.0,66.95999908447270,90.92549896240230,315.92999267578100,65.64949798583980
2019-11-29,201.63999938964800,66.8125,90.04000091552730,314.6600036621090,65.24800109863280
2019-12-02,199.6999969482420,66.04000091552730,89.08000183105470,309.989990234375,64.49600219726560
2019-12-03,198.82000732421900,64.86250305175780,88.49800109863280,306.1600036621090,64.76399993896480
2019-12-04,198.7100067138670,65.43499755859380,88.03450012207030,304.32000732421900,66.0270004272461
2019-12-05,199.36000061035200,66.3949966430664,87.02400207519530,302.8599853515630,66.40650177001950
2019-12-06,201.0500030517580,67.67749786376950,87.58000183105470,307.3500061035160,67.03099822998050
2019-12-09,201.33999633789100,66.7300033569336,87.47550201416020,302.5,67.1780014038086
2019-12-10,200.8699951171880,67.12000274658200,86.96050262451170,293.1199951171880,67.23300170898440
2019-12-11,202.25999450683600,67.69249725341800,87.43599700927730,298.92999267578100,67.2509994506836
2019-12-12,196.75,67.86499786376950,88.0165023803711,298.44000244140600,67.51349639892580
2019-12-13,194.11000061035200,68.7874984741211,88.0469970703125,298.5,67.3915023803711
2019-12-16,197.9199981689450,69.96499633789060,88.46050262451170,304.2099914550780,68.05850219726560
2019-12-17,198.38999938964800,70.10250091552730,89.53299713134770,315.4800109863280,67.75599670410160
2019-12-18,202.5,69.93499755859380,89.20149993896480,320.79998779296900,67.63099670410160
2019-12-19,206.05999755859400,70.00499725341800,89.61399841308590,332.2200012207030,67.802001953125
2019-12-20,206.3000030517580,69.86000061035160,89.32499694824220,336.8999938964840,67.47949981689450
2019-12-23,206.17999267578100,71.0,89.6500015258789,333.1000061035160,67.44200134277340
2019-12-24,205.1199951171880,71.06749725341800,89.46050262451170,333.20001220703100,67.1780014038086
2019-12-26,207.7899932861330,72.47750091552730,93.4384994506836,332.6300048828130,68.0199966430664
2019-12-27,208.10000610351600,72.44999694824220,93.48999786376950,329.0899963378910,67.59449768066410
2019-12-30,204.41000366210900,72.87999725341800,92.34449768066410,323.30999755859400,66.80699920654300
2019-12-31,205.25,73.4124984741211,92.39199829101560,323.57000732421900,66.85099792480470
2020-01-02,209.77999877929700,75.0875015258789,94.90049743652340,329.80999755859400,68.36849975585940
2020-01-03,208.6699981689450,74.35749816894530,93.74849700927730,325.8999938964840,68.03299713134770
2020-01-06,212.60000610351600,74.94999694824220,95.14399719238280,335.8299865722660,69.71050262451170
2020-01-07,213.05999755859400,74.59750366210940,95.34300231933590,330.75,69.66699981689450
2020-01-08,215.22000122070300,75.79750061035160,94.59850311279300,339.260009765625,70.21600341796880
2020-01-09,218.3000030517580,77.40750122070310,95.05249786376950,335.6600036621090,70.99150085449220
2020-01-10,218.05999755859400,77.5824966430664,94.15799713134770,329.04998779296900,71.48650360107420
2020-01-13,221.91000366210900,79.23999786376950,94.56500244140630,338.9200134277340,71.96150207519530
2020-01-14,219.05999755859400,78.16999816894530,93.47200012207030,338.69000244140600,71.54399871826170
2020-01-15,221.14999389648400,77.83499908447270,93.10099792480470,339.07000732421900,71.95999908447270
2020-01-16,221.77000427246100,78.80999755859380,93.89700317382810,338.6199951171880,72.58499908447270
2020-01-17,222.13999938964800,79.68250274658200,93.23600006103520,339.6700134277340,74.01950073242190
2020-01-21,221.44000244140600,79.14250183105470,94.5999984741211,338.1099853515630,74.22000122070310
2020-01-22,221.32000732421900,79.42500305175780,94.37300109863280,326.0,74.29750061035160
2020-01-23,219.75999450683600,79.80750274658200,94.22899627685550,349.6000061035160,74.3324966430664
2020-01-24,217.94000244140600,79.57749938964840,93.08200073242190,353.1600036621090,73.33550262451170
2020-01-27,214.8699951171880,77.23750305175780,91.41699981689450,342.8800048828130,71.69499969482420
2020-01-28,217.7899932861330,79.42250061035160,92.6624984741211,348.5199890136720,72.62799835205080
2020-01-29,223.22999572753900,81.08499908447270,92.9000015258789,343.1600036621090,72.93150329589840
2020-01-30,209.52999877929700,80.96749877929690,93.53399658203130,347.739990234375,72.79199981689450
2020-01-31,201.91000366210900,77.37750244140630,100.43599700927700,345.0899963378910,71.71150207519530
2020-02-03,204.19000244140600,77.16500091552730,100.20999908447300,358.0,74.2969970703125
2020-02-04,209.8300018310550,79.7125015258789,102.4834976196290,369.010009765625,72.35350036621090
2020-02-05,210.11000061035200,80.36250305175780,101.99349975585900,369.6700134277340,72.4114990234375
2020-02-06,210.85000610351600,81.30249786376950,102.5114974975590,366.95001220703100,73.8115005493164
2020-02-07,212.3300018310550,80.00749969482420,103.96399688720700,366.7699890136720,73.96150207519530
2020-02-10,213.05999755859400,80.38749694824220,106.69550323486300,371.07000732421900,75.43399810791020
2020-02-11,207.19000244140600,79.90249633789060,107.54000091552700,373.69000244140600,75.43949890136720
2020-02-12,210.75999450683600,81.80000305175780,108.0,380.010009765625,75.91349792480470
2020-02-13,213.13999938964800,81.21749877929690,107.49349975585900,381.3999938964840,75.73300170898440
2020-02-14,214.17999267578100,81.23750305175780,106.74349975585900,380.3999938964840,76.03700256347660
2020-02-18,217.8000030517580,79.75,107.78350067138700,387.7799987792970,75.9834976196289
2020-02-19,217.49000549316400,80.90499877929690,108.51100158691400,386.19000244140600,76.33450317382810
2020-02-20,214.5800018310550,80.07499694824220,107.65499877929700,386.0,75.90750122070310
2020-02-21,210.17999267578100,78.26249694824220,104.79850006103500,380.07000732421900,74.25550079345700
2020-02-24,200.72000122070300,74.54499816894530,100.4645004272460,368.70001220703100,71.07949829101560
2020-02-25,196.77000427246100,72.0199966430664,98.63700103759770,360.0899963378910,69.42250061035160
2020-02-26,197.1999969482420,73.1624984741211,98.97949981689450,379.239990234375,69.65899658203130
2020-02-27,189.75,68.37999725341800,94.21499633789060,371.7099914550780,65.90450286865230
2020-02-28,192.47000122070300,68.33999633789060,94.1875,369.0299987792970,66.96649932861330
2020-03-02,196.44000244140600,74.70249938964840,97.69750213623050,381.04998779296900,69.45549774169920
2020-03-03,185.88999938964800,72.33000183105470,95.44950103759770,368.7699890136720,67.06950378417970
2020-03-04,191.75999450683600,75.68499755859380,98.79149627685550,383.7900085449220,69.32599639892580
2020-03-05,185.1699981689450,73.2300033569336,96.20149993896480,372.7799987792970,65.9520034790039
2020-03-06,181.08999633789100,72.25749969482420,95.05449676513670,368.9700012207030,64.92050170898440
2020-03-09,169.5,66.5425033569336,90.03050231933590,346.489990234375,60.77799987792970
2020-03-10,178.19000244140600,71.33499908447270,94.59100341796880,364.1300048828130,64.01950073242190
2020-03-11,170.24000549316400,68.85749816894530,91.04299926757810,349.9200134277340,60.77050018310550
2020-03-12,154.47000122070300,62.057498931884800,83.83049774169920,315.25,55.74549865722660
2020-03-13,170.27999877929700,69.49250030517580,89.25,336.29998779296900,60.98649978637700
